customer_id,service_id,plan_id,plan_name,service_type,monthly_fee,service_start_date,service_status,auto_pay,contract_length,early_termination_fee
CUST_000487,SVC_00001018,PLAN_005,Home Internet Pro,Internet,69.99,2022-01-06,Active,True,0,0.0
CUST_000487,SVC_00001019,PLAN_002,Premium Mobile,Mobile,55.99,2021-01-24,Suspended,True,24,35.32902090854817
CUST_000488,SVC_00001020,PLAN_003,Ultimate Mobile,Mobile,85.99,2023-09-18,Active,False,12,0.0
CUST_000489,SVC_00001021,PLAN_002,Premium Mobile,Mobile,55.99,2024-04-23,Cancelled,True,12,7.137591503904006
CUST_000489,SVC_00001022,PLAN_005,Home Internet Pro,Internet,69.99,2024-12-09,Active,True,0,45.29300314575475
CUST_000490,SVC_00001023,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-10-21,Active,False,24,146.78487453470922
CUST_000490,SVC_00001024,PLAN_008,Premium TV,TV,79.99,2025-01-14,Suspended,False,24,157.14553028877896
CUST_000491,SVC_00001025,PLAN_008,Premium TV,TV,79.99,2023-10-13,Active,False,0,37.01576516515037
CUST_000491,SVC_00001026,PLAN_005,Home Internet Pro,Internet,69.99,2024-03-29,Suspended,False,0,0.0
CUST_000492,SVC_00001027,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-12-02,Active,False,0,37.46888240002886
CUST_000492,SVC_00001028,PLAN_009,Business Mobile,Mobile,45.99,2025-04-10,Suspended,True,12,0.0
CUST_000492,SVC_00001029,PLAN_002,Premium Mobile,Mobile,55.99,2021-09-04,Active,True,12,0.0
CUST_000492,SVC_00001030,PLAN_007,Basic TV,TV,39.99,2022-02-23,Suspended,True,0,0.0
CUST_000493,SVC_00001031,PLAN_010,Business Internet,Internet,129.99,2024-10-07,Active,False,0,174.64370764420988
CUST_000494,SVC_00001032,PLAN_009,Business Mobile,Mobile,45.99,2024-04-27,Active,True,0,0.0
CUST_000494,SVC_00001033,PLAN_005,Home Internet Pro,Internet,69.99,2023-01-14,Active,True,0,0.0
CUST_000495,SVC_00001034,PLAN_002,Premium Mobile,Mobile,55.99,2025-07-30,Active,True,24,0.0
CUST_000495,SVC_00001035,PLAN_010,Business Internet,Internet,129.99,2025-05-17,Active,False,0,0.0
CUST_000495,SVC_00001036,PLAN_008,Premium TV,TV,79.99,2025-04-30,Active,False,24,0.0
CUST_000496,SVC_00001037,PLAN_009,Business Mobile,Mobile,45.99,2024-12-08,Active,False,0,0.0
CUST_000497,SVC_00001038,PLAN_008,Premium TV,TV,79.99,2023-01-28,Suspended,False,12,103.86178005965878
CUST_000497,SVC_00001039,PLAN_009,Business Mobile,Mobile,45.99,2022-12-16,Active,True,24,0.0
CUST_000497,SVC_00001040,PLAN_010,Business Internet,Internet,129.99,2025-04-15,Active,True,24,0.0
CUST_000498,SVC_00001041,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-09-13,Active,False,24,17.854796638849525
CUST_000499,SVC_00001042,PLAN_010,Business Internet,Internet,129.99,2024-07-04,Active,True,24,0.0
CUST_000499,SVC_00001043,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-03-30,Active,False,0,182.06546705822103
CUST_000499,SVC_00001044,PLAN_005,Home Internet Pro,Internet,69.99,2023-07-01,Active,False,24,0.0
CUST_000499,SVC_00001045,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-03-07,Cancelled,False,24,115.90336638700623
CUST_000500,SVC_00001046,PLAN_008,Premium TV,TV,79.99,2025-06-11,Active,True,24,0.0
CUST_000500,SVC_00001047,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-12-12,Active,False,24,1.6669757648214878
CUST_000500,SVC_00001048,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-12-19,Suspended,True,24,0.0
CUST_000501,SVC_00001049,PLAN_009,Business Mobile,Mobile,45.99,2024-02-16,Active,True,24,0.0
CUST_000501,SVC_00001050,PLAN_002,Premium Mobile,Mobile,55.99,2024-06-09,Active,False,12,0.0
CUST_000502,SVC_00001051,PLAN_005,Home Internet Pro,Internet,69.99,2022-04-29,Active,True,12,0.0
CUST_000503,SVC_00001052,PLAN_008,Premium TV,TV,79.99,2025-07-09,Active,True,12,70.04364710855795
CUST_000504,SVC_00001053,PLAN_003,Ultimate Mobile,Mobile,85.99,2022-10-27,Suspended,True,12,0.0
CUST_000505,SVC_00001054,PLAN_002,Premium Mobile,Mobile,55.99,2024-02-16,Active,False,0,0.0
CUST_000506,SVC_00001055,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-04-26,Active,False,12,0.0
CUST_000507,SVC_00001056,PLAN_002,Premium Mobile,Mobile,55.99,2025-05-09,Active,True,24,0.0
CUST_000507,SVC_00001057,PLAN_008,Premium TV,TV,79.99,2024-11-07,Active,True,0,0.0
CUST_000508,SVC_00001058,PLAN_005,Home Internet Pro,Internet,69.99,2024-07-05,Active,True,0,0.0
CUST_000508,SVC_00001059,PLAN_002,Premium Mobile,Mobile,55.99,2023-07-15,Active,False,0,60.99921924709963
CUST_000508,SVC_00001060,PLAN_003,Ultimate Mobile,Mobile,85.99,2023-01-25,Active,False,0,156.48114662754756
CUST_000509,SVC_00001061,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-01-20,Active,False,0,0.0
CUST_000509,SVC_00001062,PLAN_008,Premium TV,TV,79.99,2021-06-03,Cancelled,False,24,0.0
CUST_000509,SVC_00001063,PLAN_002,Premium Mobile,Mobile,55.99,2025-02-25,Active,False,24,111.78182069424109
CUST_000510,SVC_00001064,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-08-22,Active,True,0,0.0
CUST_000510,SVC_00001065,PLAN_008,Premium TV,TV,79.99,2024-12-17,Active,False,12,0.0
CUST_000510,SVC_00001066,PLAN_010,Business Internet,Internet,129.99,2024-08-04,Suspended,False,12,0.0
CUST_000510,SVC_00001067,PLAN_005,Home Internet Pro,Internet,69.99,2023-02-27,Active,False,0,161.49620527475403
CUST_000511,SVC_00001068,PLAN_009,Business Mobile,Mobile,45.99,2025-07-09,Active,True,12,165.97885785426723
CUST_000511,SVC_00001069,PLAN_008,Premium TV,TV,79.99,2025-06-07,Active,False,0,58.115384825234706
CUST_000511,SVC_00001070,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-06-23,Active,False,12,116.92349713208228
CUST_000512,SVC_00001071,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-07-03,Active,True,0,148.08482373845345
CUST_000512,SVC_00001072,PLAN_010,Business Internet,Internet,129.99,2025-04-04,Active,True,0,0.0
CUST_000513,SVC_00001073,PLAN_010,Business Internet,Internet,129.99,2024-12-20,Active,True,24,0.0
CUST_000514,SVC_00001074,PLAN_005,Home Internet Pro,Internet,69.99,2024-04-28,Active,True,0,0.0
CUST_000515,SVC_00001075,PLAN_010,Business Internet,Internet,129.99,2022-12-17,Active,True,24,101.16090095611791
CUST_000515,SVC_00001076,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-03-25,Active,True,24,0.0
CUST_000516,SVC_00001077,PLAN_008,Premium TV,TV,79.99,2024-01-07,Active,False,0,0.0
CUST_000516,SVC_00001078,PLAN_005,Home Internet Pro,Internet,69.99,2024-05-27,Suspended,True,24,4.331575609457272
CUST_000516,SVC_00001079,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-12-05,Active,True,12,0.0
CUST_000516,SVC_00001080,PLAN_001,Basic Mobile,Mobile,35.99,2023-12-27,Active,True,24,0.0
CUST_000517,SVC_00001081,PLAN_005,Home Internet Pro,Internet,69.99,2024-04-26,Active,False,24,0.0
CUST_000518,SVC_00001082,PLAN_002,Premium Mobile,Mobile,55.99,2022-03-08,Active,True,24,0.0
CUST_000518,SVC_00001083,PLAN_010,Business Internet,Internet,129.99,2022-06-06,Active,True,24,0.0
CUST_000519,SVC_00001084,PLAN_002,Premium Mobile,Mobile,55.99,2021-05-24,Active,False,12,0.0
CUST_000519,SVC_00001085,PLAN_006,Home Internet Gigabit,Internet,99.99,2022-05-28,Suspended,False,12,0.0
CUST_000520,SVC_00001086,PLAN_003,Ultimate Mobile,Mobile,85.99,2023-08-05,Active,False,24,31.662905749302595
CUST_000520,SVC_00001087,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-08-10,Active,True,24,0.0
CUST_000521,SVC_00001088,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-02-22,Active,True,0,131.1866770970957
CUST_000521,SVC_00001089,PLAN_007,Basic TV,TV,39.99,2023-07-10,Active,False,0,0.0
CUST_000522,SVC_00001090,PLAN_001,Basic Mobile,Mobile,35.99,2025-01-13,Active,False,24,167.86509848406018
CUST_000523,SVC_00001091,PLAN_001,Basic Mobile,Mobile,35.99,2024-01-23,Cancelled,True,0,0.0
CUST_000523,SVC_00001092,PLAN_010,Business Internet,Internet,129.99,2021-10-10,Active,False,12,0.0
CUST_000524,SVC_00001093,PLAN_009,Business Mobile,Mobile,45.99,2024-12-27,Active,False,12,170.40623684656248
CUST_000524,SVC_00001094,PLAN_002,Premium Mobile,Mobile,55.99,2023-09-01,Active,True,0,186.84678178924662
CUST_000525,SVC_00001095,PLAN_004,Home Internet Basic,Internet,49.99,2023-04-20,Active,True,12,0.0
CUST_000525,SVC_00001096,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-07-13,Active,False,24,0.0
CUST_000526,SVC_00001097,PLAN_010,Business Internet,Internet,129.99,2025-07-02,Active,True,0,152.67038997161703
CUST_000527,SVC_00001098,PLAN_008,Premium TV,TV,79.99,2023-11-14,Active,True,24,89.90192618612787
CUST_000527,SVC_00001099,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-11-10,Active,True,12,87.50297081298979
CUST_000528,SVC_00001100,PLAN_005,Home Internet Pro,Internet,69.99,2025-05-15,Active,True,24,0.0
CUST_000529,SVC_00001101,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-06-18,Active,True,0,0.0
CUST_000529,SVC_00001102,PLAN_005,Home Internet Pro,Internet,69.99,2024-11-21,Active,True,12,0.0
CUST_000529,SVC_00001103,PLAN_009,Business Mobile,Mobile,45.99,2023-09-05,Active,False,0,0.0
CUST_000530,SVC_00001104,PLAN_009,Business Mobile,Mobile,45.99,2022-07-14,Active,False,12,0.0
CUST_000531,SVC_00001105,PLAN_002,Premium Mobile,Mobile,55.99,2025-05-15,Active,False,24,0.0
CUST_000531,SVC_00001106,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-06-22,Active,True,12,0.0
CUST_000532,SVC_00001107,PLAN_009,Business Mobile,Mobile,45.99,2024-09-11,Suspended,True,12,0.0
CUST_000532,SVC_00001108,PLAN_003,Ultimate Mobile,Mobile,85.99,2022-12-05,Active,True,24,120.29791703900399
CUST_000533,SVC_00001109,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-05-11,Active,False,24,0.0
CUST_000533,SVC_00001110,PLAN_002,Premium Mobile,Mobile,55.99,2024-03-14,Active,True,24,115.07117486208438
CUST_000534,SVC_00001111,PLAN_003,Ultimate Mobile,Mobile,85.99,2023-04-24,Cancelled,False,24,0.0
CUST_000534,SVC_00001112,PLAN_008,Premium TV,TV,79.99,2025-02-17,Active,True,0,0.0
CUST_000534,SVC_00001113,PLAN_010,Business Internet,Internet,129.99,2025-03-04,Suspended,False,0,67.60904851765288
CUST_000535,SVC_00001114,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-06-21,Active,True,12,163.35247566382984
CUST_000536,SVC_00001115,PLAN_008,Premium TV,TV,79.99,2024-10-03,Active,True,12,0.0
CUST_000536,SVC_00001116,PLAN_005,Home Internet Pro,Internet,69.99,2023-04-18,Active,True,24,0.0
CUST_000537,SVC_00001117,PLAN_008,Premium TV,TV,79.99,2022-10-08,Active,True,0,0.0
CUST_000537,SVC_00001118,PLAN_003,Ultimate Mobile,Mobile,85.99,2022-08-18,Active,True,12,101.52085308022056
CUST_000537,SVC_00001119,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-07-07,Active,False,24,0.0
CUST_000537,SVC_00001120,PLAN_005,Home Internet Pro,Internet,69.99,2024-10-09,Active,True,12,0.0
CUST_000538,SVC_00001121,PLAN_008,Premium TV,TV,79.99,2023-12-10,Active,True,0,0.0
CUST_000539,SVC_00001122,PLAN_009,Business Mobile,Mobile,45.99,2025-06-02,Active,True,0,0.0
CUST_000539,SVC_00001123,PLAN_010,Business Internet,Internet,129.99,2024-12-06,Active,False,0,140.26755754177805
CUST_000540,SVC_00001124,PLAN_004,Home Internet Basic,Internet,49.99,2024-09-10,Active,True,0,0.0
CUST_000540,SVC_00001125,PLAN_005,Home Internet Pro,Internet,69.99,2024-01-10,Active,True,24,0.0
CUST_000541,SVC_00001126,PLAN_006,Home Internet Gigabit,Internet,99.99,2021-12-04,Active,True,12,0.0
CUST_000542,SVC_00001127,PLAN_008,Premium TV,TV,79.99,2024-11-25,Active,True,12,0.0
CUST_000542,SVC_00001128,PLAN_009,Business Mobile,Mobile,45.99,2022-11-28,Active,True,12,87.71117654531221
CUST_000542,SVC_00001129,PLAN_003,Ultimate Mobile,Mobile,85.99,2022-07-16,Active,False,24,0.0
CUST_000543,SVC_00001130,PLAN_010,Business Internet,Internet,129.99,2024-10-16,Cancelled,True,0,0.0
CUST_000543,SVC_00001131,PLAN_008,Premium TV,TV,79.99,2024-02-01,Active,True,12,108.72923911491179
CUST_000543,SVC_00001132,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-05-20,Active,False,12,0.0
CUST_000544,SVC_00001133,PLAN_010,Business Internet,Internet,129.99,2024-11-12,Active,False,0,178.5956952982176
CUST_000544,SVC_00001134,PLAN_004,Home Internet Basic,Internet,49.99,2024-10-25,Active,True,12,0.0
CUST_000545,SVC_00001135,PLAN_005,Home Internet Pro,Internet,69.99,2020-10-20,Cancelled,False,24,182.4098425166778
CUST_000545,SVC_00001136,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-07-07,Active,True,24,0.0
CUST_000546,SVC_00001137,PLAN_009,Business Mobile,Mobile,45.99,2024-10-04,Active,True,12,0.0
CUST_000547,SVC_00001138,PLAN_010,Business Internet,Internet,129.99,2022-06-10,Active,False,12,167.26504122280505
CUST_000547,SVC_00001139,PLAN_005,Home Internet Pro,Internet,69.99,2024-10-31,Active,False,24,0.0
CUST_000548,SVC_00001140,PLAN_003,Ultimate Mobile,Mobile,85.99,2021-04-04,Active,False,24,76.51763615707046
CUST_000549,SVC_00001141,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-04-11,Active,False,12,0.0
CUST_000549,SVC_00001142,PLAN_008,Premium TV,TV,79.99,2025-01-24,Active,False,12,0.0
CUST_000550,SVC_00001143,PLAN_005,Home Internet Pro,Internet,69.99,2024-12-30,Active,False,24,0.0
CUST_000550,SVC_00001144,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-07-23,Active,True,24,0.0
CUST_000551,SVC_00001145,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-05-06,Suspended,True,12,0.0
CUST_000551,SVC_00001146,PLAN_010,Business Internet,Internet,129.99,2021-05-19,Cancelled,False,0,0.0
CUST_000552,SVC_00001147,PLAN_005,Home Internet Pro,Internet,69.99,2023-10-11,Active,False,12,0.0
CUST_000552,SVC_00001148,PLAN_010,Business Internet,Internet,129.99,2023-11-15,Active,True,12,0.0
CUST_000553,SVC_00001149,PLAN_005,Home Internet Pro,Internet,69.99,2025-01-15,Active,False,12,0.0
CUST_000554,SVC_00001150,PLAN_005,Home Internet Pro,Internet,69.99,2023-02-26,Active,False,12,0.0
CUST_000554,SVC_00001151,PLAN_009,Business Mobile,Mobile,45.99,2023-05-02,Active,False,0,0.0
CUST_000554,SVC_00001152,PLAN_003,Ultimate Mobile,Mobile,85.99,2023-05-01,Active,True,24,0.0
CUST_000555,SVC_00001153,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-02-05,Active,True,24,0.0
CUST_000555,SVC_00001154,PLAN_003,Ultimate Mobile,Mobile,85.99,2023-03-06,Active,False,12,0.0
CUST_000556,SVC_00001155,PLAN_005,Home Internet Pro,Internet,69.99,2024-11-28,Active,True,24,187.76685160330965
CUST_000556,SVC_00001156,PLAN_001,Basic Mobile,Mobile,35.99,2024-08-20,Active,False,12,0.0
CUST_000557,SVC_00001157,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-01-23,Active,False,24,126.06763567700283
CUST_000558,SVC_00001158,PLAN_008,Premium TV,TV,79.99,2024-08-11,Active,True,12,7.700355625533284
CUST_000559,SVC_00001159,PLAN_002,Premium Mobile,Mobile,55.99,2025-07-20,Suspended,False,12,0.0
CUST_000559,SVC_00001160,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-05-15,Active,False,24,168.98618021233426
CUST_000560,SVC_00001161,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-06-11,Active,True,0,21.83269571882358
CUST_000560,SVC_00001162,PLAN_005,Home Internet Pro,Internet,69.99,2025-05-18,Active,True,0,40.808383115811694
CUST_000560,SVC_00001163,PLAN_009,Business Mobile,Mobile,45.99,2025-07-26,Active,False,12,0.0
CUST_000561,SVC_00001164,PLAN_005,Home Internet Pro,Internet,69.99,2024-09-22,Active,False,0,0.0
CUST_000561,SVC_00001165,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-09-25,Active,False,0,0.0
CUST_000561,SVC_00001166,PLAN_009,Business Mobile,Mobile,45.99,2025-07-20,Cancelled,False,0,73.6603826949158
CUST_000562,SVC_00001167,PLAN_002,Premium Mobile,Mobile,55.99,2024-10-20,Active,True,12,0.0
CUST_000563,SVC_00001168,PLAN_002,Premium Mobile,Mobile,55.99,2025-04-19,Active,False,12,0.0
CUST_000563,SVC_00001169,PLAN_009,Business Mobile,Mobile,45.99,2024-12-24,Active,True,24,0.0
CUST_000563,SVC_00001170,PLAN_010,Business Internet,Internet,129.99,2025-03-07,Active,True,12,0.0
CUST_000564,SVC_00001171,PLAN_008,Premium TV,TV,79.99,2022-01-27,Active,False,0,0.0
CUST_000564,SVC_00001172,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-06-02,Active,True,0,0.0
CUST_000564,SVC_00001173,PLAN_009,Business Mobile,Mobile,45.99,2022-08-31,Active,False,24,167.2017880905326
CUST_000564,SVC_00001174,PLAN_010,Business Internet,Internet,129.99,2025-04-10,Active,True,24,153.52868285398893
CUST_000565,SVC_00001175,PLAN_007,Basic TV,TV,39.99,2022-09-18,Active,True,0,146.55966603399594
CUST_000565,SVC_00001176,PLAN_009,Business Mobile,Mobile,45.99,2023-04-08,Suspended,False,12,0.0
CUST_000566,SVC_00001177,PLAN_009,Business Mobile,Mobile,45.99,2024-03-05,Suspended,False,0,157.26082834430073
CUST_000566,SVC_00001178,PLAN_004,Home Internet Basic,Internet,49.99,2025-05-22,Active,True,0,181.85314745846009
CUST_000567,SVC_00001179,PLAN_005,Home Internet Pro,Internet,69.99,2025-06-24,Active,False,24,0.0
CUST_000567,SVC_00001180,PLAN_010,Business Internet,Internet,129.99,2023-11-12,Active,False,24,0.0
CUST_000568,SVC_00001181,PLAN_002,Premium Mobile,Mobile,55.99,2021-07-10,Active,True,12,0.0
CUST_000569,SVC_00001182,PLAN_009,Business Mobile,Mobile,45.99,2024-12-17,Active,False,0,0.0
CUST_000570,SVC_00001183,PLAN_005,Home Internet Pro,Internet,69.99,2025-04-21,Active,True,24,33.38712750365358
CUST_000570,SVC_00001184,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-10-18,Active,False,24,0.0
CUST_000571,SVC_00001185,PLAN_008,Premium TV,TV,79.99,2025-03-24,Active,False,12,0.0
CUST_000571,SVC_00001186,PLAN_010,Business Internet,Internet,129.99,2024-05-17,Active,False,0,0.0
CUST_000572,SVC_00001187,PLAN_005,Home Internet Pro,Internet,69.99,2023-09-14,Active,True,0,0.0
CUST_000573,SVC_00001188,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-06-05,Suspended,False,0,0.0
CUST_000573,SVC_00001189,PLAN_008,Premium TV,TV,79.99,2025-01-10,Active,False,0,36.690155750077146
CUST_000573,SVC_00001190,PLAN_002,Premium Mobile,Mobile,55.99,2025-06-10,Active,True,12,0.0
CUST_000573,SVC_00001191,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-05-08,Active,False,0,0.0
CUST_000574,SVC_00001192,PLAN_008,Premium TV,TV,79.99,2024-07-03,Active,False,12,98.65869334506571
CUST_000574,SVC_00001193,PLAN_006,Home Internet Gigabit,Internet,99.99,2023-09-09,Active,False,24,0.0
CUST_000575,SVC_00001194,PLAN_010,Business Internet,Internet,129.99,2025-03-02,Active,True,12,0.0
CUST_000575,SVC_00001195,PLAN_001,Basic Mobile,Mobile,35.99,2025-03-17,Active,True,24,0.0
CUST_000576,SVC_00001196,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-12-20,Active,True,24,23.710215520625045
CUST_000576,SVC_00001197,PLAN_005,Home Internet Pro,Internet,69.99,2023-07-01,Active,False,12,0.0
CUST_000577,SVC_00001198,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-02-14,Suspended,True,12,0.0
CUST_000578,SVC_00001199,PLAN_002,Premium Mobile,Mobile,55.99,2025-04-30,Active,True,12,0.0
CUST_000579,SVC_00001200,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-04-13,Suspended,True,12,0.0
CUST_000580,SVC_00001201,PLAN_005,Home Internet Pro,Internet,69.99,2022-10-26,Active,False,0,0.0
CUST_000580,SVC_00001202,PLAN_002,Premium Mobile,Mobile,55.99,2024-08-19,Active,True,24,21.9229753557606
CUST_000580,SVC_00001203,PLAN_008,Premium TV,TV,79.99,2023-10-16,Active,True,24,0.0
CUST_000581,SVC_00001204,PLAN_004,Home Internet Basic,Internet,49.99,2024-11-21,Active,True,24,0.0
CUST_000581,SVC_00001205,PLAN_005,Home Internet Pro,Internet,69.99,2025-02-07,Active,False,12,0.0
CUST_000582,SVC_00001206,PLAN_007,Basic TV,TV,39.99,2024-03-17,Active,True,0,0.0
CUST_000583,SVC_00001207,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-05-10,Active,True,0,0.0
CUST_000583,SVC_00001208,PLAN_002,Premium Mobile,Mobile,55.99,2022-10-19,Suspended,True,24,141.02073728173582
CUST_000584,SVC_00001209,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-09-01,Active,True,0,0.0
CUST_000584,SVC_00001210,PLAN_010,Business Internet,Internet,129.99,2022-02-13,Active,False,12,0.0
CUST_000585,SVC_00001211,PLAN_009,Business Mobile,Mobile,45.99,2021-10-25,Active,True,0,0.0
CUST_000586,SVC_00001212,PLAN_002,Premium Mobile,Mobile,55.99,2021-04-22,Active,True,0,0.0
CUST_000587,SVC_00001213,PLAN_009,Business Mobile,Mobile,45.99,2025-04-10,Active,True,24,0.0
CUST_000587,SVC_00001214,PLAN_005,Home Internet Pro,Internet,69.99,2024-09-22,Active,True,12,0.0
CUST_000587,SVC_00001215,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-04-27,Active,False,0,0.0
CUST_000588,SVC_00001216,PLAN_001,Basic Mobile,Mobile,35.99,2025-03-10,Active,True,24,0.0
CUST_000588,SVC_00001217,PLAN_007,Basic TV,TV,39.99,2025-07-10,Suspended,False,24,0.0
CUST_000589,SVC_00001218,PLAN_002,Premium Mobile,Mobile,55.99,2025-03-26,Active,False,24,22.47348422247013
CUST_000589,SVC_00001219,PLAN_004,Home Internet Basic,Internet,49.99,2024-07-30,Suspended,False,24,0.0
CUST_000590,SVC_00001220,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-07-30,Active,True,12,0.0
CUST_000590,SVC_00001221,PLAN_005,Home Internet Pro,Internet,69.99,2025-04-04,Active,True,24,0.0
CUST_000591,SVC_00001222,PLAN_003,Ultimate Mobile,Mobile,85.99,2022-11-28,Active,False,24,0.0
CUST_000591,SVC_00001223,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-05-28,Active,True,24,43.02123470576198
CUST_000591,SVC_00001224,PLAN_002,Premium Mobile,Mobile,55.99,2021-02-13,Suspended,False,12,0.0
CUST_000592,SVC_00001225,PLAN_010,Business Internet,Internet,129.99,2022-07-19,Active,False,24,0.0
CUST_000592,SVC_00001226,PLAN_005,Home Internet Pro,Internet,69.99,2022-01-01,Active,False,12,145.63736948214202
CUST_000593,SVC_00001227,PLAN_002,Premium Mobile,Mobile,55.99,2022-11-06,Active,False,24,0.0
CUST_000593,SVC_00001228,PLAN_005,Home Internet Pro,Internet,69.99,2025-03-09,Active,True,0,125.05730108963789
CUST_000594,SVC_00001229,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-07-01,Active,False,12,0.0
CUST_000594,SVC_00001230,PLAN_010,Business Internet,Internet,129.99,2024-03-15,Active,True,24,140.94610412908804
CUST_000594,SVC_00001231,PLAN_005,Home Internet Pro,Internet,69.99,2024-12-06,Suspended,True,0,42.09267849042675
CUST_000594,SVC_00001232,PLAN_002,Premium Mobile,Mobile,55.99,2024-10-07,Active,True,0,0.0
CUST_000595,SVC_00001233,PLAN_005,Home Internet Pro,Internet,69.99,2023-12-14,Active,True,24,0.0
CUST_000595,SVC_00001234,PLAN_002,Premium Mobile,Mobile,55.99,2023-03-24,Active,True,12,4.005674652936753
CUST_000595,SVC_00001235,PLAN_009,Business Mobile,Mobile,45.99,2023-11-15,Cancelled,True,0,0.0
CUST_000596,SVC_00001236,PLAN_004,Home Internet Basic,Internet,49.99,2024-10-01,Active,False,12,154.48232693682615
CUST_000596,SVC_00001237,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-04-19,Active,False,0,156.81072231807818
CUST_000597,SVC_00001238,PLAN_003,Ultimate Mobile,Mobile,85.99,2025-04-04,Active,False,12,100.90193260030875
CUST_000597,SVC_00001239,PLAN_004,Home Internet Basic,Internet,49.99,2024-09-08,Active,False,12,166.05030378952316
CUST_000598,SVC_00001240,PLAN_003,Ultimate Mobile,Mobile,85.99,2024-10-06,Active,False,12,0.0
CUST_000598,SVC_00001241,PLAN_009,Business Mobile,Mobile,45.99,2025-03-25,Suspended,False,24,0.0
CUST_000599,SVC_00001242,PLAN_008,Premium TV,TV,79.99,2024-06-29,Active,True,12,131.21014174252923
CUST_000600,SVC_00001243,PLAN_005,Home Internet Pro,Internet,69.99,2025-04-09,Active,True,12,0.0
CUST_000600,SVC_00001244,PLAN_002,Premium Mobile,Mobile,55.99,2024-12-16,Active,False,24,0.0
CUST_000601,SVC_00001245,PLAN_009,Business Mobile,Mobile,45.99,2024-10-30,Active,True,24,0.0
CUST_000601,SVC_00001246,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-06-30,Cancelled,True,24,195.038118995565
CUST_000602,SVC_00001247,PLAN_009,Business Mobile,Mobile,45.99,2024-04-20,Active,False,24,0.0
CUST_000602,SVC_00001248,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-06-05,Active,False,12,0.0
CUST_000603,SVC_00001249,PLAN_002,Premium Mobile,Mobile,55.99,2023-08-17,Active,True,12,0.0
CUST_000603,SVC_00001250,PLAN_010,Business Internet,Internet,129.99,2024-05-13,Active,True,12,123.29769408415316
CUST_000603,SVC_00001251,PLAN_006,Home Internet Gigabit,Internet,99.99,2024-12-09,Active,True,12,0.0
CUST_000603,SVC_00001252,PLAN_007,Basic TV,TV,39.99,2023-08-19,Active,False,0,0.0
CUST_000604,SVC_00001253,PLAN_006,Home Internet Gigabit,Internet,99.99,2025-03-21,Active,False,12,41.84483551239657
CUST_000605,SVC_00001254,PLAN_010,Business Internet,Internet,129.99,2022-12-21,Active,False,24,0.0
CUST_000605,SVC_00001255,PLAN_002,Premium Mobile,Mobile,55.99,2025-01-13,Active,False,0,0.0
CUST_000606,SVC_00001256,PLAN_008,Premium TV,TV,79.99,2023-09-02,Active,True,12,0.0
